id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27192227,"King Size Bed, Central quiet , Modern Apartment",18330615,Lorcan,,Dublin City,53.35734,-6.27261,Private room,61,1,165,2020-06-27,3.52,5,0,0,
27199352,Knocklyon House,204819957,Paula,,South Dublin,53.28616,-6.30808,Private room,80,2,0,,,1,0,0,
27201077,Large 3 Bedroom House To Rent,204822924,Peter,,Dublin City,53.30932,-6.30154,Entire home/apt,100,3,2,2018-08-23,0.04,1,0,0,
27210004,"Single room, all mod cons",100035396,Alison,,Dublin City,53.35286,-6.23764,Private room,55,1,6,2020-03-02,0.18,2,0,0,
27212941,Stylish 4BD Cottage Near Botanical Gardens,203624919,Yvonne,,Dublin City,53.36947,-6.26934,Entire home/apt,234,15,104,2022-04-23,2.27,1,175,3,
27213510,Charming Edwardian house in Dublin 8,3279471,Keith,,Dublin City,53.33469,-6.29343,Entire home/apt,150,2,3,2018-08-28,0.06,1,0,0,
27214717,Top Floor Apartment with balcony,204948505,Sean,,Dn Laoghaire-Rathdown,53.29629,-6.20255,Private room,45,5,4,2019-05-22,0.10,2,0,0,
27216209,Modern 1-Bed Studio in Heart of Rathmines.,203211913,Gilad,,Dublin City,53.32849,-6.26563,Entire home/apt,164,15,78,2022-06-02,1.68,5,307,7,
27216379,Spacious 1-Bed Apartment in Stylish Rathmines,203211913,Gilad,,Dublin City,53.32969,-6.26551,Entire home/apt,256,15,65,2022-06-04,1.42,5,350,6,
27216719,Stunning 1-Bed Studio in Stylish Rathmines,203211913,Gilad,,Dublin City,53.32872,-6.26734,Entire home/apt,169,14,57,2022-02-23,1.22,5,295,15,
27217054,1-Bed Studio in Heart of Rathmines,203211913,Gilad,,Dublin City,53.32983,-6.26718,Entire home/apt,169,15,65,2022-04-16,1.40,5,292,2,
27218125,1-Bed Studio in Stylish Rathmines,203211913,Gilad,,Dublin City,53.32931,-6.26765,Entire home/apt,156,15,72,2022-05-28,1.55,5,256,4,
27225567,Very central 3 bedroom terraced house in Dublin 8.,34428875,Bridget,,Dublin City,53.33458,-6.27974,Entire home/apt,250,1,0,,,1,0,0,
27226017,"Beautiful house, right beside the beach/ mountains",21226605,Nathan,,Dn Laoghaire-Rathdown,53.21458,-6.12947,Entire home/apt,90,2,1,2018-07-31,0.02,2,0,0,
27248295,Beautiful apartment close to the airport.,51596088,Paul,,Dublin City,53.39938,-6.22908,Private room,50,1,0,,,1,0,0,
27250770,Bright Kilmainham Home,17190606,Emer,,Dublin City,53.3414,-6.29348,Entire home/apt,70,2,5,2021-12-05,0.11,1,0,2,
27252536,Dublin 2 Appartment,16707206,Wilhelm,,Dublin City,53.34648,-6.25472,Entire home/apt,190,1,2,2019-03-18,0.05,1,0,0,
27258983,Best location in Dublin!,18183073,Adriana,,Dublin City,53.34767,-6.26802,Private room,70,2,17,2018-11-11,0.36,1,0,0,
27262033,Cosy room in friendly home,18181791,Monika,,Dublin City,53.33799,-6.32548,Private room,29,7,0,,,1,0,0,
27273680,Blackrock  vacancy until 17 Aug,205453418,Raffael,,Dn Laoghaire-Rathdown,53.29235,-6.16515,Private room,40,5,1,2018-08-07,0.02,1,0,0,
27275530,AMAZING double Size Bed -City CENTER-SmithField,21678559,Fabio,,Dublin City,53.34858,-6.27788,Private room,69,1,40,2019-07-12,0.85,2,0,0,
27281604,Bright and Modern townhouse in Ballsbridge,44244514,Julienne,,Dublin City,53.33493,-6.24341,Entire home/apt,140,2,23,2019-01-02,0.50,1,0,0,
27286001,Ensuite 2bed room in Pappin,42222039,Nima,,Dublin City,53.38475,-6.26669,Private room,26,10,0,,,1,0,0,
27304177,The 'Lodge' at Bodenlodge,175650029,The Lodge,,Fingal,53.43817,-6.16647,Entire home/apt,129,2,100,2022-06-01,2.16,1,41,22,
27307505,Bright sunny 1 bed Apt,27857643,Margaret,,Dn Laoghaire-Rathdown,53.26337,-6.19803,Entire home/apt,57,4,0,,,3,0,0,
27308148,Sharon’s happy home,205738489,Sharon,,Dn Laoghaire-Rathdown,53.3042,-6.249,Private room,63,2,54,2022-06-04,1.17,1,315,14,
27347596,"Double Room,  Park View, City Center",18330615,Lorcan,,Dublin City,53.35808,-6.27144,Private room,56,1,148,2020-08-25,3.17,5,0,0,
27351547,Stone Haven Airbnb by the Sea,42821372,Gwen,,Fingal,53.51913,-6.10342,Private room,60,7,8,2022-05-21,0.17,2,0,2,
27352359,Ensuite bedroom king size bed in city centre !,12409562,Sandra,,Dublin City,53.33859,-6.25071,Private room,88,2,10,2019-08-11,0.21,1,0,0,
27352639,"Sunny large 2 Bedroom Apt, with golf course views.",127984226,Jonothan,,Dublin City,53.31438,-6.20847,Entire home/apt,298,14,27,2021-07-12,0.58,13,6,1,
27354320,COSY CONVENIENT STUDIO APARTMENT OFF O'CONNELL STREET,31284582,Paul,,Dublin City,53.35683,-6.26145,Entire home/apt,173,14,50,2022-05-02,1.08,48,62,16,
27356486,❤️️Gorgeous Double  Room ( 2 min. Temple Bar )❤️️,111336888,Kaya,,Dublin City,53.34665,-6.26304,Private room,100,1,24,2019-12-12,0.51,3,17,0,
27358001,All you need Bedroom.. in Dublin City Centre!!,144608403,Cian,,Dublin City,53.35452,-6.25619,Private room,139,2,53,2022-05-24,5.93,3,45,53,
27365420,Bright Room in Splendid Location.,49993965,Leon,,Dublin City,53.33775,-6.25021,Private room,49,2,97,2020-08-23,2.09,3,0,0,
27392555,Contemporary Room 7 Minutes Drive from Airport,26063894,Niall,,Fingal,53.44793,-6.24409,Private room,30,1,5,2018-11-01,0.11,2,0,0,
27398723,Harold's Cross House (option of second room),28289629,Andrea,,Dublin City,53.32731,-6.27506,Private room,105,1,2,2018-08-27,0.04,1,0,0,
27410980,1 double bedroom + Sauna in charming setting *UCD*,17261285,Maev,,Dn Laoghaire-Rathdown,53.30676,-6.23792,Private room,100,2,53,2022-05-29,1.16,2,186,5,
27412797,High SpecTwin Bed En Suite in Monkstown Co. Dublin,169042394,Sean And Mary,,Dn Laoghaire-Rathdown,53.295284,-6.153757,Private room,85,2,107,2022-06-02,2.31,1,124,47,
27415878,☘️Great  Location & Comfy Beds(Kitchen-Balcony)☘️,111336888,Kaya,,Dublin City,53.34676,-6.26311,Shared room,65,1,16,2019-12-23,0.48,3,0,0,
27417706,Bright 3 bedroom home in the heart of Dublin,206169848,Beverley,,Dublin City,53.34178,-6.23426,Entire home/apt,120,2,7,2018-09-29,0.15,1,0,0,
27419661,Double bed in spacious  with beautiful view.,206473650,Glen,,Dublin City,53.34283,-6.23808,Private room,90,2,32,2019-09-15,0.69,1,0,0,
27423074,Dublin 7  double room in old Guinness house!,127075757,Bernadette,,Dublin City,53.35241,-6.29652,Entire home/apt,73,2,21,2022-05-05,0.46,1,2,5,
27426734,Spacious Ballsbridge Apartment Free Secure Parking,123163787,Regan,,Dublin City,53.32287,-6.23082,Entire home/apt,120,2,62,2020-08-29,1.33,1,0,0,
27428466,"Seafront Georgian house, toddler friendly &ten minute taxi to Dublin city Centre & Howth, 1 minute walk to shops & restaurants, 10/15 minute walk to beach.",206646998,Sarah,,Dublin City,53.3638,-6.22994,Entire home/apt,175,5,0,,,1,0,0,
27445238,Dublin 4 Townhouse,206823459,Gena,,Dublin City,53.32628,-6.22168,Entire home/apt,179,5,1,2018-08-24,0.02,1,0,0,
27454327,4 Person Room with 2 En Suites at Temple Bar Inn,205496619,Temple Bar Inn,,Dublin City,53.34572,-6.25978,Private room,408,1,35,2022-05-26,0.99,6,203,33,
27459353,Private room with double bed near Dublin Airport,52809917,Natalja,,Fingal,53.44457,-6.20444,Private room,92,1,42,2022-06-04,14.32,1,40,42,
27475897,Modern 2 BD Apartment with Private Balcony,45388217,Lynne,,Dublin City,53.35802,-6.28795,Entire home/apt,95,2,7,2018-12-27,0.15,1,0,0,
27477522,Private space in Dublin Home,67785197,Neil,,Dn Laoghaire-Rathdown,53.2859,-6.2126,Private room,45,2,2,2018-08-26,0.04,1,0,0,
27488397,Emerald Square,207167828,Ken,,Dublin City,53.33475,-6.29139,Private room,100,1,0,,,1,0,0,
27501573,Family home on Luas line and next to mountains,8555216,Sally,,Dn Laoghaire-Rathdown,53.2596,-6.19738,Entire home/apt,100,7,1,2018-08-26,0.02,1,0,0,
27502007,Kilmainham (next to St. James Hospital).,182140183,Angela,,Dublin City,53.33824,-6.3003,Private room,40,1,67,2020-03-06,1.45,1,0,0,
27507088,JAMESONS DISTILLERY Smithfield Dublin Top Bunk Bed,48817241,Eli’s,,Dublin City,53.34951,-6.27405,Shared room,10,1,12,2018-10-14,0.26,1,0,0,
27508692,"2-bed Apartment in Citywest, Dublin",63204549,Paul,,South Dublin,53.27718,-6.41802,Entire home/apt,120,2,4,2018-10-07,0.09,1,0,0,
27537133,Bright Modern Double Room near Dublin's Parks,11751409,Jamie,,Dublin City,53.33963,-6.30681,Private room,70,3,4,2019-08-19,0.11,1,0,0,
27539445,Modern and stylish apartment by Grand Canal,54206830,Maeve,,Dublin City,53.34103,-6.23819,Entire home/apt,277,14,52,2022-05-07,1.13,1,340,4,
27540881,Private ensuite room suitable for up to 3 guests,207718171,Chris,,Dn Laoghaire-Rathdown,53.26985,-6.21328,Private room,75,1,3,2018-10-14,0.07,1,0,0,
27546560,"Phibsborough,Dublin 7 Private double room in house",15057335,Mary Jane,,Dublin City,53.36495,-6.28284,Private room,60,2,20,2018-12-03,0.43,1,0,0,
27546939,Nikki's .. 10 min drive from Dublin Airpprt,47854906,Nicola,,Fingal,53.52247,-6.16914,Private room,48,1,54,2020-03-18,1.16,1,0,0,
27549985,Cozy Double Bedroom in the Heart of the City,201356893,Bahar Ilgın,,Dublin City,53.355078761245615,-6.2854217818539615,Private room,110,1,39,2022-05-29,0.85,1,35,18,
27578035,Dublin 8 Townhouse,208078029,Rob,,Dublin City,53.33359,-6.27969,Entire home/apt,140,2,6,2018-09-02,0.13,1,0,0,
27591856,Terenure / Rathgar Townhouse,208192563,P Cillian,,Dublin City,53.30663,-6.27665,Private room,65,2,8,2019-07-21,0.20,1,0,0,
27602541,Bright room in a Stoneybatter cottage,58808399,Vikki,,Dublin City,53.3494,-6.29055,Private room,45,1,5,2018-09-10,0.11,1,0,0,
27624736,Bright Apartment in the Heart of Temple Bar,208259104,Carl,,Dublin City,53.34542,-6.26674,Entire home/apt,180,2,25,2018-12-23,0.54,1,0,0,
27626613,Double Room in Cosy Home,15183105,AnnMarie,,Dn Laoghaire-Rathdown,53.30424,-6.24752,Private room,75,3,0,,,3,0,0,
27628314,Family home in picturesque Malahide five minute walk to waters edge clean and welcoming environment,129748504,Ken,,Fingal,53.45285,-6.1816,Private room,55,1,12,2019-12-03,0.26,2,0,0,
27628956,1 Bedroom Spacious Apartment in Dublin Ireland,208494111,Merrion,,Dublin City,53.31442379531347,-6.204394287666208,Entire home/apt,150,5,12,2022-05-30,1.02,1,75,12,
27629266,Cosy room close to Guinness Storehouse and  :),200658338,Hilla,,Dublin City,53.34056,-6.29933,Private room,45,2,6,2018-10-16,0.13,1,0,0,
27633422,Delightful seaside house in South Dublin/Sandycove,43119725,Monica,,Dn Laoghaire-Rathdown,53.28964,-6.12618,Entire home/apt,165,14,37,2022-02-15,0.80,1,66,4,
27657333,Relaxed and welcoming environment,193510911,Antoinette,,South Dublin,53.3545,-6.38185,Private room,45,1,37,2020-03-15,0.82,1,0,0,
27674953,Modern apartment next to Phoenix Park,17488874,Maria,,Dublin City,53.3491,-6.34367,Entire home/apt,63,2,2,2018-11-18,0.05,1,0,0,
27680053,AIRPORT IS  7 MIN DRIVE/5 MIN WALK SWORDS MAIN ST,83594599,Jacinta,,Fingal,53.45476,-6.2283,Private room,60,1,277,2022-06-07,5.98,2,0,114,
27685400,2 large rooms  in Stillorgan in a modern house,47761255,Elena,,Dn Laoghaire-Rathdown,53.28493326957709,-6.200668314607036,Private room,351,3,0,,,1,62,0,
27688082,Grand Canal Dock Waterfront Luxury with Balcony,100055574,John,,Dublin City,53.34256,-6.2359,Entire home/apt,399,90,36,2021-09-04,0.79,3,157,4,
27695073,Holiday home in Dublin City centre,31644227,Elisabetta,,Dublin City,53.34278,-6.27461,Entire home/apt,70,3,0,,,1,0,0,
27714555,Your perfect room in Dublin 8,72622023,Lilian,,Dublin City,53.33905,-6.2801,Private room,79,2,39,2020-03-18,0.84,1,0,0,
27715438,Boutique City Centre Apartment,209232618,Brian,,Dublin City,53.34327,-6.2679,Entire home/apt,109,2,3,2018-11-14,0.07,1,0,0,
27719975,Single room available  and twin room,22192878,Linda,,Dublin City,53.3939,-6.21959,Private room,35,2,7,2021-11-07,0.21,1,256,3,
27722493,3 Person Triple Room at Temple Bar Inn,205496619,Temple Bar Inn,,Dublin City,53.34484,-6.26042,Private room,330,1,64,2022-06-07,1.76,6,275,60,
27725266,King Size bed in Lovely House - Close to Town,44333623,Cesar,,Fingal,53.39848,-6.38284,Private room,99,3,0,,,1,0,0,
27725601,Top floor with own bathroom City Centre/Aviva/RDS,14410672,Christophe,,Dublin City,53.33193,-6.23816,Private room,1253,2,13,2019-10-21,0.29,1,90,0,
27725956,Dublin 3 Flat,84902070,Gemma,,Dublin City,53.36924,-6.19177,Private room,45,2,32,2019-10-30,0.69,1,0,0,
27731794,Bedroom 5 Upstairs - Architect Designed House,200189,Simon,,Dublin City,53.37922,-6.26859,Private room,150,2,1,2020-09-04,0.05,11,0,0,
27750603,Cosy Double Room at Temple Bar Inn,205496619,Temple Bar Inn,,Dublin City,53.34526,-6.26079,Private room,258,1,88,2022-05-12,2.13,6,136,75,
27767971,"Room in bright & modern townhouse, with cat",3678598,Karolina,,Dublin City,53.31165,-6.24975,Private room,70,1,1,2018-09-06,0.02,2,0,0,
27772094,1 bed shared room D - (only girls),127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,26,6,18,2022-01-22,0.39,20,0,8,
27772237,"1 bed, shared room G - 15min from town (only boys)",127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,22,6,10,2022-04-18,0.22,20,4,3,
27772564,"White Door B - 1 Bed, shared room (Girls only)",127935371,Gabriela,,Dublin City,53.35856,-6.28043,Private room,22,4,16,2020-02-16,0.35,20,0,0,
27773725,Large Private Room in the heart of the city,77326866,John,,Dublin City,53.34988,-6.28638,Private room,88,1,1,2018-08-17,0.02,2,57,0,
27775478,Terenure Apartment.,66773821,Stephen,,Dublin City,53.31067,-6.29222,Entire home/apt,60,2,13,2019-09-15,0.28,1,0,0,
27777136,Cosy Single Room at Temple Bar Inn,205496619,Temple Bar Inn,,Dublin City,53.34624,-6.25903,Private room,248,1,76,2022-06-06,1.72,6,231,64,
27777321,Twin room close to Dublin City.,121485645,Tony,,Fingal,53.38753,-6.14471,Private room,40,2,45,2020-03-13,0.97,2,0,0,
27777597,"White Door A - 1 Bed, shared room (Girls only)",127935371,Gabriela,,Dublin City,53.35856,-6.28043,Shared room,22,4,11,2020-02-09,0.24,20,0,0,
27779680,Modern Bedroom in the heart of the city,157837265,Semiha,,Dublin City,53.35464036855065,-6.285457989776137,Private room,90,1,51,2022-05-26,1.12,1,33,30,
27780677,Modern single bedroom in the heart of the city,209764956,Semiha,,Dublin City,53.35484,-6.28587,Private room,75,1,86,2022-05-12,1.86,1,42,23,
27781384,"134, Baileys Court",182897219,Karina,,Dublin City,53.35575,-6.25029,Private room,40,1,0,,,1,0,0,
27803092,2 Person Twin Room at Temple Bar Inn,205496619,Temple Bar Inn,,Dublin City,53.34506,-6.26049,Private room,278,1,79,2022-05-31,1.74,6,296,75,
27803276,Doublebedroom in the city center,88718002,Natalia,,Dublin City,53.35226,-6.26154,Private room,85,1,0,,,1,0,0,
27804202,Comfy Double Room at Temple Bar Inn,205496619,Temple Bar Inn,,Dublin City,53.345718,-6.259776,Private room,278,1,344,2022-06-06,8.48,6,326,330,
27808048,"Comfortable Cabra home, Pope’s Visit",9582651,Anthony,,Dublin City,53.35792,-6.28609,Entire home/apt,250,2,0,,,1,0,0,
27819303,"1 bed, shared room F - 15min from town (only boys)",127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,19,6,18,2022-04-21,0.40,20,0,7,
27819311,Double room in Blanschanstown,25383784,Sabrina,,Fingal,53.38308,-6.39467,Private room,60,1,1,2018-09-04,0.02,1,0,0,
27819369,1 bed shared room A -  (only girls),127935371,Gabriela,,Dublin City,53.35851,-6.2804,Shared room,19,6,17,2022-05-07,0.37,20,0,8,
27821440,Dublin Apartment,208308580,Kate,,Fingal,53.37437,-6.40309,Entire home/apt,193,2,38,2022-06-06,0.82,1,41,5,
27825511,Unique Luxury on the Doorstep to Dublin City.,210119503,Naomi,,Dublin City,53.35614,-6.25099,Private room,54,2,40,2020-03-06,0.88,1,0,0,
27831957,Elegant Dublin 6 Home,210114578,Carol,,Dublin City,53.31593,-6.26285,Entire home/apt,220,5,2,2018-09-24,0.04,1,0,0,
27842035,Dublin Single family home,210251710,Damien,,Dublin City,53.39968,-6.1974,Private room,60,1,0,,,2,0,0,
27843003,"Bright and comfy 1 bedroom apt, 400m from Guinness",22680372,Margaret,,Dublin City,53.338252775805444,-6.282939573505934,Entire home/apt,229,2,3,2022-05-28,2.81,1,3,3,
27843188,Dublin Single family home,210251710,Damien,,Dublin City,53.4012,-6.19745,Private room,60,1,1,2018-08-19,0.02,2,0,0,
27845062,Single Room in Shankill,23074368,Berna,,Dn Laoghaire-Rathdown,53.23978,-6.12783,Private room,35,1,25,2020-03-08,0.54,5,0,0,
27846661,Northumberland Court,40721392,Olivia,,Dublin City,53.33515,-6.2372,Entire home/apt,120,4,35,2019-08-06,0.77,1,0,0,
27846985,"Centre Dublin Hidden Gem, Dublin 2, Dublin 4",3320883,Therese,,Dublin City,53.33398,-6.24409,Entire home/apt,243,5,26,2022-06-03,0.66,1,3,10,
27848134,"City Centre, Dublin 8 House",34685750,Senija,,Dublin City,53.33686,-6.27904,Private room,99,2,3,2022-06-04,0.06,1,14,1,
27850536,Share in little cosy home,15183105,AnnMarie,,Dn Laoghaire-Rathdown,53.30336,-6.24874,Shared room,30,3,1,2018-09-25,0.02,3,0,0,
27860933,Dublin House beside Phoenix Park,210440189,Derek,,Fingal,53.37263,-6.34257,Entire home/apt,200,1,0,,,1,0,0,
27861518,Peaceful and cosy flat close to city centre,36050360,Breandan,,Dublin City,53.33463,-6.27686,Entire home/apt,98,2,33,2019-07-08,0.73,1,0,0,
27862841,"Apt Phoenix park close to train, bus city centre.",35057270,Philip,,Fingal,53.37187,-6.33611,Private room,61,5,9,2019-06-06,0.21,3,0,0,
27869552,City Centre Penthouse Apt with Panoramic Views,9312617,Alison,,Dublin City,53.35019,-6.26569,Entire home/apt,103,3,74,2019-08-31,1.62,1,0,0,
27886261,"Lovely apt, easy connection to city centre/airport",18135169,Ossie,,South Dublin,53.29962,-6.28369,Entire home/apt,75,3,11,2019-04-30,0.24,1,0,0,
27891180,Double Room in Artist's Stoneybatter Townhouse,4950497,Adrienne,,Dublin City,53.35191,-6.28741,Private room,100,1,11,2021-12-12,0.24,1,0,5,
27895934,"Home away from home, Raheny Village.",45806135,Kieran,,Dublin City,53.38087,-6.1778,Private room,90,2,32,2021-06-13,0.69,1,224,1,
27899704,Home sweet home,210753758,Francesco,,Dublin City,53.32229,-6.28011,Private room,30,1,20,2019-03-01,0.44,1,0,0,
27901264,Nice appartment in heart of the city,94998787,Uliana,,Dublin City,53.34802,-6.26637,Entire home/apt,83,3,3,2018-12-31,0.07,1,0,0,
27905722,Cozy room in great location in Dublin city center,201390277,Angelo,,Dublin City,53.33929,-6.24379,Private room,41,2,4,2019-09-01,0.09,1,0,0,
27914167,Modern Stylish Dublin Home,17234640,Christina,,Dublin City,53.31136,-6.28314,Entire home/apt,150,2,6,2019-06-30,0.13,1,0,0,
27914814,Donaghmede Dublin 13  Bed And Breakfast,210870449,"Olga, Dublin, Ireland",,Dublin City,53.3934,-6.16246,Private room,30,1,71,2019-09-08,1.56,2,0,0,
27916749,Dublin 6 Flat,210882576,Alexandra,,Dublin City,53.32867,-6.2691,Entire home/apt,39,1,9,2019-01-14,0.20,1,0,0,
27922226,Perfectly located in Stoneybatter,29638132,Sinead,,Dublin City,53.34917,-6.282,Private room,80,2,81,2022-05-16,1.87,1,79,29,
27922575,Modern 2 BD Apartment in Dublin City Centre,210727607,Noelle,,Dublin City,53.34167,-6.23757,Entire home/apt,355,15,50,2019-10-14,1.09,1,0,0,
27922988,"2bed-apartment in beautiful Ballsbridge, Dublin",46863649,Nazanin,,Dublin City,53.3326,-6.24428,Private room,70,2,1,2019-07-23,0.03,1,0,0,
27925209,Camden Row Period Hse (2 double rooms) BnB only,35324357,Susan,,Dublin City,53.33676,-6.26899,Private room,220,2,4,2022-05-16,0.75,2,220,4,
27927643,Penthouse City Sky Garden Apartment,210959008,Sarah,,Dublin City,53.35301,-6.23427,Entire home/apt,320,5,3,2022-05-31,0.13,1,211,1,
27930435,Portobello house,19674751,Asia Joanna,,Dublin City,53.33376,-6.27608,Private room,40,2,3,2020-02-28,0.07,2,0,0,
27938945,"Dublin City 3-bed, semi-detached house",111301714,Nina,,Dublin City,53.3566,-6.26833,Entire home/apt,180,3,39,2022-06-06,3.07,1,46,36,
27945872,The Berkley for 4 persons.,185902621,Richard - Interhome Group,,Dublin City,53.33821,-6.2373,Entire home/apt,15,1,0,,,7,0,0,
27946932,The Berkley for 4 persons.,185902621,Richard - Interhome Group,,Dublin City,53.33821,-6.2373,Entire home/apt,15,1,0,,,7,0,0,
27947584,A calm neighbourhood in the city centre,19445661,Cillian,,Dublin City,53.33241,-6.26007,Entire home/apt,150,2,6,2019-01-01,0.13,2,0,0,
27948213,Calm room in city centre,19445661,Cillian,,Dublin City,53.33117,-6.26006,Private room,70,1,17,2018-12-22,0.37,2,0,0,
27955964,"Jim B's Place: Double Bedroom, Own Bathroom",200406218,Jim,,Dublin City,53.33828,-6.26929,Private room,79,1,243,2022-06-07,5.29,3,9,96,
27957035,Trendy apartment in Dublin,14368741,Conor,,Dublin City,53.34963,-6.27692,Entire home/apt,110,2,35,2019-06-09,0.76,4,0,0,
27959167,Clontarf home with a view,29062977,Dearan,,Dublin City,53.36044,-6.20648,Private room,90,3,39,2020-03-02,1.03,1,0,0,
27959184,Restful Large Double Bedroom & En Suite,200406218,Jim,,Dublin City,53.33738,-6.268,Private room,79,1,275,2022-06-06,6.00,3,4,99,
27975133,Huge double bedroom in Glasnevin,7347275,Rafaela,,Dublin City,53.3684,-6.26832,Private room,45,2,28,2020-03-15,0.62,7,0,0,
